# Time series at grid cell: 100   1   1
  Time(day)                            pH           H+                     CO3--                  SO4--                  Cl-                    Ca++                   Mg++                   Na+                    K+                     Fe++                   Fe+++                  HS-                    CH3COO-                O2(aq)                 S(aq)                  Br-                    H+                     CO3--                  SO4--                  Cl-                    Ca++                   Mg++                   Na+                    K+                     Fe++                   Fe+++                  HS-                    CH3COO-                O2(aq)                 S(aq)                  Br-                    CH3COOH(aq)            CaOH+                  CaCH3COO+              CaHCO3+                CaCO3(aq)              CaSO4(aq)              H2CO3(aq)              HCO3-                  FeOH+                  FeCH3COO+              FeHCO3+                FeCO3(aq)              Fe(CO3)2--             FeSO4(aq)              FeCl+                  Fe(HS)2(aq)            Fe(HS)3-               H2S(aq)                S--                    KSO4-                  MgOH+                  MgCH3COO+              MgHCO3+                MgCO3(aq)              MgSO4(aq)              NaCH3COO(aq)           NaHCO3(aq)             NaCO3-                 NaSO4-                 HSO4-                  OH-                   
  1.16801E+03                6.96179307849609E+00   6.11515719048809E-03   5.41001841716916E-03   6.08373708463608E-02   1.69000012298565E-02   1.31265694648429E-02   1.85000013462934E-02   1.04000007568335E-01   5.12000037259482E-04   1.65175825265395E-04   7.33775722962481E-16   1.66862889766143E-14   3.22211083077628E-09   6.21682924573908E-19   2.01235130293637E-07   5.32740609830616E-03  -6.87288060517362E+00  -5.34447764824041E+00  -1.37999958085653E+00  -1.77220700431262E+00  -2.13582342947757E+00  -1.96961109794225E+00  -1.00832729826889E+00  -3.32417891378926E+00  -4.08481419454405E+00  -1.51344364508472E+01  -1.40187706557571E+01  -8.54586884039238E+00  -1.82064308081696E+01  -6.69629610775912E+00  -2.27348416491750E+00  -1.08926019863388E+01  -8.10853805560228E+00  -9.96262463809540E+00  -3.97507446196962E+00  -5.34427090988492E+00  -2.24399067828663E+00  -3.13505181087019E+00  -2.37475336390610E+00  -6.95752882066707E+00  -1.12716154031762E+01  -4.92406522703733E+00  -4.94326167499450E+00  -8.67832773126184E+00  -4.25298144331069E+00  -5.43790296923870E+00  -2.39360438230066E+01  -3.59029204948827E+01  -1.41481746811133E+01  -1.96097946736623E+01  -4.42074887474890E+00  -7.11610142012109E+00  -9.81893481041605E+00  -3.72138463446099E+00  -5.33058108230868E+00  -2.12030085064617E+00  -1.00091261702695E+01  -3.91157599421323E+00  -5.60879338930675E+00  -2.23851315760416E+00  -6.76681330263070E+00  -6.89911137838893E+00
  1.18548E+03                6.95524712402935E+00   6.22405366731390E-03   5.49748220475791E-03   6.08105769174128E-02   1.69000012149322E-02   1.31413718564156E-02   1.85000013299562E-02   1.04000007476493E-01   5.12000036807339E-04   1.65904887413918E-04   7.68508476814639E-16   1.68070304749893E-14   3.22351959249190E-09   5.05613159008569E-19   2.01214190299864E-07   6.21319045469370E-03  -6.86630140363743E+00  -5.34461870756822E+00  -1.38010374514792E+00  -1.77220733663576E+00  -2.13500686531214E+00  -1.96932765533157E+00  -1.00830552515890E+00  -3.32413855579297E+00  -4.08296200959461E+00  -1.51143511278865E+01  -1.40183775505442E+01  -8.54572044730904E+00  -1.82961813776241E+01  -6.69634130164150E+00  -2.20668530298690E+00  -1.08860341762094E+01  -8.11447142121875E+00  -9.96194499969975E+00  -3.96843794060800E+00  -5.34431610408622E+00  -2.24403587215353E+00  -3.12252711777483E+00  -2.36864270113104E+00  -6.96242656549954E+00  -1.12699001439965E+01  -4.91639308489171E+00  -4.94227124841180E+00  -8.67744662870004E+00  -4.25199101639358E+00  -5.43636839703457E+00  -2.39339474245493E+01  -3.59003963603696E+01  -1.41413819455697E+01  -1.96157000966860E+01  -4.42125327626713E+00  -7.12254720956140E+00  -9.81876565161267E+00  -3.71525859269164E+00  -5.33113675610225E+00  -2.12085652410533E+00  -1.00091692717606E+01  -3.90566221273832E+00  -5.60928980120239E+00  -2.23900956916540E+00  -6.76069047144521E+00  -6.90555620260235E+00
  1.19848E+03                6.95044912515725E+00   6.30430832286893E-03   5.56180221813168E-03   6.07930517624800E-02   1.69000012028438E-02   1.31551218467836E-02   1.85000013167233E-02   1.04000007402103E-01   5.12000036441111E-04   1.66463551738140E-04   7.95277345434159E-16   1.68972812559883E-14   3.22456134887519E-09   4.27974396990103E-19   2.01191857372208E-07   6.94020218780417E-03  -6.86146808937959E+00  -5.34467943649843E+00  -1.38012518110890E+00  -1.77220759009903E+00  -2.13422737590309E+00  -1.96904209069447E+00  -1.00828493639576E+00  -3.32410226852226E+00  -4.08145746701111E+00  -1.50994811791621E+01  -1.40180523542563E+01  -8.54561117582851E+00  -1.83685819562304E+01  -6.69638950701603E+00  -2.15862784715259E+00  -1.08812616370978E+01  -8.11870694496527E+00  -9.96135977895769E+00  -3.96354359161039E+00  -5.34436430957962E+00  -2.24408408218921E+00  -3.11344545040767E+00  -2.36421856397669E+00  -6.96593703607160E+00  -1.12685898700800E+01  -4.91077368271964E+00  -4.94159440073074E+00  -8.67679663862096E+00  -4.25131417325482E+00  -5.43520169536129E+00  -2.39323692641722E+01  -3.58984560505255E+01  -1.41364145582265E+01  -1.96199096188235E+01  -4.42170734146035E+00  -7.12725462101842E+00  -9.81865024764449E+00  -3.71083406046791E+00  -5.33165477836953E+00  -2.12137455091491E+00  -1.00092664060403E+01  -3.90145021876243E+00  -5.60973125047971E+00  -2.23945102298501E+00  -6.75625337731099E+00  -6.91024659903456E+00
  1.21188E+03                6.94561555491721E+00   6.38652439967318E-03   5.62758593267215E-03   6.07735347984040E-02   1.69000011895568E-02   1.31682158993090E-02   1.85000013021784E-02   1.04000007320337E-01   5.12000036038571E-04   1.67051244392074E-04   8.23093465915483E-16   1.69891104062306E-14   3.22563103394136E-09   3.57065691935658E-19   2.01171635594618E-07   7.75112062903646E-03  -6.85660266915655E+00  -5.34476471431889E+00  -1.38017491463496E+00  -1.77220786031132E+00  -2.13349277191802E+00  -1.96877734913596E+00  -1.00826528649353E+00  -3.32406726829011E+00  -4.07991192179495E+00  -1.50845506364464E+01  -1.40177333482836E+01  -8.54549913682916E+00  -1.84472516200946E+01  -6.69643316011309E+00  -2.11063547491624E+00  -1.08764378246755E+01  -8.12300194153916E+00  -9.96078731001520E+00  -3.95862299372239E+00  -5.34440796300285E+00  -2.24412772833453E+00  -3.10427350903985E+00  -2.35975320775427E+00  -6.96942109141441E+00  -1.12672064599065E+01  -4.90504214360056E+00  -4.94082711292289E+00  -8.67608393700480E+00  -4.25054687816905E+00  -5.43396138733771E+00  -2.39307068274190E+01  -3.58964411312376E+01  -1.41314028396170E+01  -1.96241863268573E+01  -4.42214578865272E+00  -7.13199955940718E+00  -9.81852584767907E+00  -3.70636153155699E+00  -5.33214650076984E+00  -2.12186626603730E+00  -1.00093398459563E+01  -3.89717552973300E+00  -5.61015945061912E+00  -2.23987921584650E+00  -6.75177629173937E+00  -6.91498296476547E+00
  1.22928E+03                6.93947731878423E+00   6.49251559397676E-03   5.71222656534160E-03   6.07475211386938E-02   1.69000011711628E-02   1.31851108151307E-02   1.85000012820430E-02   1.04000007207143E-01   5.12000035481308E-04   1.67826566646150E-04   8.59827672072125E-16   1.71073361127534E-14   3.22701598738799E-09   2.79662789975072E-19   2.01145802438386E-07   8.89654801368075E-03  -6.85042391965711E+00  -5.34488312056422E+00  -1.38024798863044E+00  -1.77220821928908E+00  -2.13254690576915E+00  -1.96843679396606E+00  -1.00823977555419E+00  -3.32402199213532E+00  -4.07788073986584E+00  -1.50655883727623E+01  -1.40173232567363E+01  -8.54535434559707E+00  -1.85533650564026E+01  -6.69648893297303E+00  -2.05077844458695E+00  -1.08703101190621E+01  -8.12844409283283E+00  -9.96004598283360E+00  -3.95237387517476E+00  -5.34446373617063E+00  -2.24418350457539E+00  -3.09263801206044E+00  -2.35409400651257E+00  -6.97377792692783E+00  -1.12653798169446E+01  -4.89770770927268E+00  -4.93979757031042E+00  -8.67513356172929E+00  -4.24951733862966E+00  -5.43231918292147E+00  -2.39285196325659E+01  -3.58938010558941E+01  -1.41250341514380E+01  -1.96296113496988E+01  -4.42271367250069E+00  -7.13802161907862E+00  -9.81836203955287E+00  -3.70068993206476E+00  -5.33277979299300E+00  -2.12249956133355E+00  -1.00094310330700E+01  -3.89175892548061E+00  -5.61071442691728E+00  -2.24043419521774E+00  -6.74610213827059E+00  -6.92099733425910E+00
  1.24276E+03                6.93474104418435E+00   6.57414575118916E-03   5.77726929577910E-03   6.07314403787307E-02   1.69000011561498E-02   1.32026816802300E-02   1.85000012656087E-02   1.04000007114756E-01   5.12000035026478E-04   1.68436532648559E-04   8.89769705431055E-16   1.72005390041438E-14   3.22808385988300E-09   2.30198500552272E-19   2.01114679729706E-07   9.85121773335994E-03  -6.84563909513802E+00  -5.34490139872412E+00  -1.38021175144557E+00  -1.77220849681767E+00  -2.13153477544625E+00  -1.96805252434361E+00  -1.00821300133919E+00  -3.32397681269906E+00  -4.07614844990556E+00  -1.50507221760378E+01  -1.40169506799671E+01  -8.54524331955967E+00  -1.86378972507481E+01  -6.69655613530128E+00  -2.00651005410641E+00  -1.08656495393808E+01  -8.13246820616992E+00  -9.95934231415639E+00  -3.94750445083345E+00  -5.34453093855647E+00  -2.24425071630188E+00  -3.08381167671497E+00  -2.34980926480931E+00  -6.97708188062754E+00  -1.12639559886300E+01  -4.89211812529399E+00  -4.93914461305888E+00  -8.67445156377969E+00  -4.24886439071877E+00  -5.43105391778011E+00  -2.39268400457575E+01  -3.58916973079406E+01  -1.41201412701532E+01  -1.96336109524095E+01  -4.42328114236230E+00  -7.14264305710357E+00  -9.81825282177741E+00  -3.69641495862520E+00  -5.33344144628060E+00  -2.12316122396180E+00  -1.00096074323982E+01  -3.88776956914475E+00  -5.61126099305402E+00  -2.24098077069514E+00  -6.74179941741416E+00  -6.92558484110753E+00
  1.25762E+03                6.92966823258006E+00   6.66376176055625E-03   5.84856319262869E-03   6.07097548355689E-02   1.69000011389120E-02   1.32185600381511E-02   1.85000012467389E-02   1.04000007008677E-01   5.12000034504246E-04   1.69116199933217E-04   9.22638162541800E-16   1.73009969255162E-14   3.22925785743186E-09   1.85314360719278E-19   2.01089245616281E-07   1.09698906135247E-02  -6.84052681641010E+00  -5.34498702274540E+00  -1.38025287943370E+00  -1.77220881251457E+00  -2.13063940691647E+00  -1.96772394571525E+00  -1.00818878188899E+00  -3.32393483375749E+00  -4.07433307509153E+00  -1.50349683771011E+01  -1.40165872382096E+01  -8.54512126592942E+00  -1.87320906641070E+01  -6.69661106213952E+00  -1.95979767576425E+00  -1.08606069400816E+01  -8.13689001789059E+00  -9.95866659974526E+00  -3.94232317978198E+00  -5.34458586583493E+00  -2.24430563070811E+00  -3.07426352077550E+00  -2.34517516067059E+00  -6.98058368606397E+00  -1.12623602679346E+01  -4.88601684795827E+00  -4.93827953405310E+00  -8.67363340209017E+00  -4.24799929884075E+00  -5.42961912862457E+00  -2.39249479495492E+01  -3.58893995866236E+01  -1.41148811469986E+01  -1.96380236585984E+01  -4.42380913240740E+00  -7.14760675899727E+00  -9.81811665287904E+00  -3.69177323308648E+00  -5.33403591907182E+00  -2.12375568388078E+00  -1.00097172582241E+01  -3.88337383833025E+00  -5.61177468711816E+00  -2.24149445188704E+00  -6.73715062330920E+00  -6.93053644933744E+00
  1.27258E+03                6.92458893512433E+00   6.75356876632530E-03   5.91986358602015E-03   6.06912285411441E-02   1.69000011209474E-02   1.32382686160616E-02   1.85000012270736E-02   1.04000006898126E-01   5.12000033959996E-04   1.69803964703092E-04   9.57193713953812E-16   1.74034649028892E-14   3.23043667537974E-09   1.49081619637550E-19   2.01054411775828E-07   1.21616414606635E-02  -6.83539376872037E+00  -5.34501325028961E+00  -1.38021830337757E+00  -1.77220912741948E+00  -2.12950773125660E+00  -1.96729420925839E+00  -1.00815861845774E+00  -3.32388425768842E+00  -4.07238725126558E+00  -1.50189999535663E+01  -1.40161759764665E+01  -8.54499920469503E+00  -1.88265756362340E+01  -6.69668629965348E+00  -1.91500777764787E+00  -1.08556136473253E+01  -8.14117120038546E+00  -9.95787925196506E+00  -3.93709585071792E+00  -5.34466110344599E+00  -2.24438087786099E+00  -3.06483024673535E+00  -2.34060424061843E+00  -6.98405072039275E+00  -1.12607587719884E+01  -4.87997537072814E+00  -4.93754062349807E+00  -8.67286765397849E+00  -4.24726039782756E+00  -5.42819273635098E+00  -2.39230673441387E+01  -3.58870499062423E+01  -1.41096312813102E+01  -1.96422866717582E+01  -4.42444617348053E+00  -7.15255585848479E+00  -9.81799401651477E+00  -3.68721061543835E+00  -5.33477586809880E+00  -2.12449564244958E+00  -1.00099148054412E+01  -3.87913140426355E+00  -5.61238828128782E+00  -2.24210805559853E+00  -6.73255964557233E+00  -6.93545029080146E+00
  1.28748E+03                6.91966714274271E+00   6.84278458641587E-03   5.99058023477792E-03   6.06689774225840E-02   1.69000011025521E-02   1.32545389845394E-02   1.85000012069367E-02   1.04000006784924E-01   5.12000033402694E-04   1.70493298449287E-04   9.91542515531510E-16   1.75034024891959E-14   3.23160558940015E-09   1.20180767308334E-19   2.01028274221493E-07   1.34082286412507E-02  -6.83043187335274E+00  -5.34510214521401E+00  -1.38026163933848E+00  -1.77220944884959E+00  -2.12859204809530E+00  -1.96695729600832E+00  -1.00813366088804E+00  -3.32384138668351E+00  -4.07054756129736E+00  -1.50036884509530E+01  -1.40158122987617E+01  -8.54487824978486E+00  -1.89201647647697E+01  -6.69674276264417E+00  -1.87262856692245E+00  -1.08507266650175E+01  -8.14542675179292E+00  -9.95719135807854E+00  -3.93206336975063E+00  -5.34471756687720E+00  -2.24443733046071E+00  -3.05559867734670E+00  -2.33613204968740E+00  -6.98738226499330E+00  -1.12591468712949E+01  -4.87401888295393E+00  -4.93667308012237E+00  -8.67204914769012E+00  -4.24639284362037E+00  -5.42674161089499E+00  -2.39211643760484E+01  -3.58847398499720E+01  -1.41045260157516E+01  -1.96465418437410E+01  -4.42498695589679E+00  -7.15736471152101E+00  -9.81785702319168E+00  -3.68272903503449E+00  -5.33538323209345E+00  -2.12510299561275E+00  -1.00100306088831E+01  -3.87490262062470E+00  -5.61291413801370E+00  -2.24263390149292E+00  -6.72807241216970E+00  -6.94024834164138E+00
  1.29989E+03                6.91555189909670E+00   6.91686431304858E-03   6.04918551523822E-03   6.06547384764947E-02   1.69000010869413E-02   1.32726250213739E-02   1.85000011898480E-02   1.04000006688858E-01   5.12000032929753E-04   1.71068515765660E-04   1.02175397432114E-15   1.75885951776192E-14   3.23257448986932E-09   1.00691644033603E-19   2.00995167410312E-07   1.44866691952120E-02  -6.82626611306813E+00  -5.34510066310324E+00  -1.38020256337054E+00  -1.77220971071109E+00  -2.12754957106891E+00  -1.96655677511603E+00  -1.00810594661720E+00  -3.32379565662726E+00  -4.06887854549469E+00  -1.49906534561643E+01  -1.40154538261180E+01  -8.54477854315226E+00  -1.89970063043751E+01  -6.69681429133505E+00  -1.83903143139395E+00  -1.08467085757011E+01  -8.14881443825814E+00  -9.95648942653738E+00  -3.92780839619068E+00  -5.34478909575377E+00  -2.24450885679321E+00  -3.04802754601153E+00  -2.33247089432357E+00  -6.99014341268223E+00  -1.12578184009775E+01  -4.86913737061769E+00  -4.93611807022265E+00  -8.67144212060058E+00  -4.24583783117656E+00  -5.42556305998679E+00  -2.39196170659774E+01  -3.58827790446583E+01  -1.41002800643433E+01  -1.96499160771444E+01  -4.42556460365019E+00  -7.16136216882439E+00  -9.81776182640121E+00  -3.67908079622524E+00  -5.33606149572071E+00  -2.12578125669593E+00  -1.00102337879266E+01  -3.87155275764938E+00  -5.61346825989388E+00  -2.24318802082902E+00  -6.72439224622643E+00  -6.94420734909593E+00
  1.31816E+03                6.90961289289754E+00   7.02574775379711E-03   6.13517556111356E-03   6.06315571496907E-02   1.69000010635740E-02   1.32974880870825E-02   1.85000011642683E-02   1.04000006545059E-01   5.12000032221820E-04   1.71913665244043E-04   1.06679079611938E-15   1.77128064813733E-14   3.23400191895123E-09   7.82331676250948E-20   2.00950968598831E-07   1.61365917861463E-02  -6.82026014832932E+00  -5.34513401268167E+00  -1.38015921026476E+00  -1.77221009814240E+00  -2.12612817669045E+00  -1.96601630859286E+00  -1.00806783176522E+00  -3.32373234594643E+00  -4.06648859788763E+00  -1.49719205319885E+01  -1.40149502164105E+01  -8.54463164991848E+00  -1.91066088196847E+01  -6.69690980313638E+00  -1.79218816249406E+00  -1.08408847370798E+01  -8.15375069294409E+00  -9.95550633079673E+00  -3.92168366360272E+00  -5.34488460774196E+00  -2.24460437635836E+00  -3.03706207054297E+00  -2.32717116712496E+00  -6.99411111413959E+00  -1.12558667520082E+01  -4.86204408480114E+00  -4.93524502898225E+00  -8.67053487660407E+00  -4.24496479751313E+00  -5.42382523947910E+00  -2.39173352131798E+01  -3.58799200602674E+01  -1.40941406767332E+01  -1.96548428150292E+01  -4.42636569590191E+00  -7.16713651064499E+00  -9.81761277350943E+00  -3.67379010648614E+00  -5.33699105055777E+00  -2.12671081910994E+00  -1.00104885867764E+01  -3.86666591965187E+00  -5.61423918971855E+00  -2.24395895823064E+00  -6.71906720498246E+00  -6.94993863880389E+00
  1.33225E+03                6.90510146759522E+00   7.10952210316508E-03   6.20121080069558E-03   6.06137254249829E-02   1.69000010453726E-02   1.33169463433735E-02   1.85000011443438E-02   1.04000006433051E-01   5.12000031670393E-04   1.72568163509793E-04   1.10237739872031E-15   1.78083762054582E-14   3.23509688553070E-09   6.47931507772713E-20   2.00916214920305E-07   1.74492494387462E-02  -6.81569645815084E+00  -5.34515779079245E+00  -1.38012280917456E+00  -1.77221039817376E+00  -2.12501750151050E+00  -1.96559370246742E+00  -1.00803803353216E+00  -3.32368301035309E+00  -4.06463697054685E+00  -1.49576694916704E+01  -1.40145610351272E+01  -8.54451926069277E+00  -1.91884706340967E+01  -6.69698491915111E+00  -1.75822322461092E+00  -1.08364663793450E+01  -8.15747919960700E+00  -9.95474136371092E+00  -3.91702685358610E+00  -5.34495972400155E+00  -2.24467949013956E+00  -3.02875186987737E+00  -2.32315815152977E+00  -6.99709866864167E+00  -1.12543608327616E+01  -4.85664632262369E+00  -4.93457919308101E+00  -8.66983963329092E+00  -4.24429895913350E+00  -5.42248422556166E+00  -2.39155787581771E+01  -3.58777165617026E+01  -1.40894778248566E+01  -1.96585667275735E+01  -4.42699106364678E+00  -7.17151950260198E+00  -9.81749911887500E+00  -3.66978460892091E+00  -5.33771747926873E+00  -2.12743724534254E+00  -1.00106909803289E+01  -3.86297647027350E+00  -5.61484066466862E+00  -2.24456043070234E+00  -6.71503432022184E+00  -6.95428742541109E+00
  1.34816E+03                6.90007664528421E+00   7.20399398075734E-03   6.27555061102909E-03   6.05934620557154E-02   1.69000010247129E-02   1.33390103890946E-02   1.85000011217282E-02   1.04000006305915E-01   5.12000031044492E-04   1.73308955660484E-04   1.14344282524397E-15   1.79160695179840E-14   3.23633064021602E-09   5.28621511980239E-20   2.00876780687042E-07   1.89681784779891E-02  -6.81061273897072E+00  -5.34518584873667E+00  -1.38008273481373E+00  -1.77221073784770E+00  -2.12376095496519E+00  -1.96511595756876E+00  -1.00800428927018E+00  -3.32362723257325E+00  -4.06254665429338E+00  -1.49417853387386E+01  -1.40141223660099E+01  -8.54439280403227E+00  -1.92768548997614E+01  -6.69707016737548E+00  -1.72197434867474E+00  -1.08315475902269E+01  -8.16161786779663E+00  -9.95387599455782E+00  -3.91183775692929E+00  -5.34504497247902E+00  -2.24476473819161E+00  -3.01950935325553E+00  -2.31869802314496E+00  -7.00040356712313E+00  -1.12526616939003E+01  -4.85062345625870E+00  -4.93383067185031E+00  -8.66905874842881E+00  -4.24355043747737E+00  -5.42097101405969E+00  -2.39135986444833E+01  -3.58752320688417E+01  -1.40842833944264E+01  -1.96627026254934E+01  -4.42769926327203E+00  -7.17639897379933E+00  -9.81737096020307E+00  -3.66533272274526E+00  -5.33853993822738E+00  -2.12825970387575E+00  -1.00109204551091E+01  -3.85888221755007E+00  -5.61552171143291E+00  -2.24524147704120E+00  -6.71055169556288E+00  -6.95912843494866E+00
